3         1.47161        0.361636               0         1.47236         0.35721               0
3.03         1.45199        0.340027               0         1.45266        0.335669               0
3.06         1.43142        0.319317               0         1.43202         0.31503               0
3.09         1.40996         0.29953               0         1.41048        0.295317               0
3.12         1.38765        0.280689               0         1.38811        0.276553               0
3.15         1.36456        0.262811               0         1.36495        0.258754               0
3.18         1.34074        0.245911               0         1.34107        0.241935               0
3.21         1.31625        0.229997               0         1.31652        0.226105               0
3.24         1.29113        0.215076               0         1.29135         0.21127               0
3.27         1.26544        0.201153               0         1.26561        0.197434               0
3.3         1.23923        0.188226               0         1.23936        0.184595               0
3.33         1.21255        0.176293               0         1.21263        0.172752               0
3.36         1.18544        0.165347               0         1.18548        0.161898               0
3.39         1.15795        0.155382               0         1.15795        0.152024               0
3.42         1.13012        0.146385               0         1.13009         0.14312               0
3.45         1.10199        0.138343               0         1.10193        0.135172               0
3.48          1.0736        0.131243               0         1.07352        0.128166               0
3.51         1.04499        0.125066               0         1.04488        0.122083               0
3.54         1.01618        0.119795               0         1.01606        0.116906               0
3.57        0.987227        0.115409               0        0.987088        0.112615               0
3.6        0.958142        0.111888               0        0.957991        0.109189               0
3.63        0.928958        0.109208               0        0.928796        0.106604               0
3.66          0.8997        0.107348               0         0.89953        0.104838               0
3.69        0.870391        0.106282               0        0.870217        0.103866               0
3.72        0.841053        0.105987               0        0.840876        0.103664               0
3.75        0.811704        0.106436               0        0.811527        0.104207               0
3.78        0.782361        0.107603               0        0.782187        0.105468               0
3.81         0.75304        0.109464               0         0.75287        0.107421               0
3.84        0.723754        0.111992               0        0.723591        0.110041               0
3.87        0.694514         0.11516               0        0.694359          0.1133               0
3.9        0.665329        0.118943               0        0.665185        0.117173               0
3.93        0.636207        0.123312               0        0.636075        0.121633               0
3.96        0.607155        0.128244               0        0.607037        0.126654               0
3.99        0.578176         0.13371               0        0.578074         0.13221               0
4.02        0.549275        0.139687               0        0.549189        0.138274               0
4.05        0.520452        0.146147               0        0.520385        0.144822               0
4.08        0.491708        0.153065               0         0.49166        0.151828               0
4.11        0.463041        0.160417               0        0.463015        0.159266               0
4.14         0.43445        0.168178               0        0.434446        0.167112               0
4.17        0.405932        0.176322               0        0.405951        0.175342               0
4.2        0.377482        0.184827               0        0.377525        0.183931               0
4.23        0.349096        0.193668               0        0.349164        0.192856               0
4.26        0.320768         0.20282               0        0.320861        0.202092               0
4.29        0.292493        0.212262               0        0.292613        0.211616               0
4.32        0.264266        0.221969               0        0.264413        0.221406               0
4.35        0.236083         0.23192               0        0.236258        0.231439               0
4.38        0.207942        0.242093               0        0.208144        0.241693               0
4.41        0.179842        0.252469               0        0.180072        0.252149               0
4.44        0.151785         0.26303               0        0.152043         0.26279               0
4.47        0.123777        0.273761               0        0.124064        0.273601               0
4.5       0.0958254        0.284655               0       0.0961408        0.284573               0
4.53       0.0679408        0.295706               0       0.0682857        0.295702               0
4.56       0.0401358        0.306916               0       0.0405106        0.306989               0
4.59       0.0124234        0.318291               0       0.0128289        0.318441               0
4.62       -0.015183        0.329842               0      -0.0147461        0.330068               0
4.65      -0.0426702        0.341583               0      -0.0422012        0.341886               0
4.68      -0.0700258        0.353532               0      -0.0695238        0.353911               0
4.71      -0.0972376        0.365709               0      -0.0967017        0.366163               0
4.74       -0.124294        0.378133               0       -0.123723        0.378663               0
4.77       -0.151182        0.390825               0       -0.150576        0.391431               0
4.8        -0.17789        0.403806               0       -0.177248        0.404487               0
4.83       -0.204406        0.417097               0       -0.203726        0.417853               0
4.86       -0.230716        0.430719               0       -0.229997         0.43155               0
4.89       -0.256806        0.444692               0       -0.256047        0.445597               0
4.92       -0.282661        0.459035               0       -0.281861        0.460015               0
4.95       -0.308264        0.473768               0       -0.307422        0.474822               0
4.98       -0.333599        0.488909               0       -0.332713        0.490037               0
5.01       -0.358647        0.504476               0       -0.357716        0.505677               0
5.04       -0.383387        0.520487               0        -0.38241         0.52176               0
5.07         -0.4078        0.536956               0       -0.406775        0.538302               0
5.1       -0.431863          0.5539               0       -0.430788        0.555317               0
5.13       -0.455552        0.571333               0       -0.454427        0.572821               0
5.16       -0.478844        0.589268               0       -0.477665        0.590825               0
5.19       -0.501711        0.607716               0       -0.500478        0.609342               0
5.22       -0.524126        0.626688               0       -0.522837        0.628383               0
5.25       -0.546061        0.646193               0       -0.544713        0.647955               0
5.28       -0.567486        0.666239               0       -0.566078        0.668067               0
5.31        -0.58837        0.686832               0         -0.5869        0.688724               0
5.34        -0.60868        0.707975               0       -0.607147         0.70993               0
5.37       -0.628384         0.72967               0       -0.626785        0.731687               0
5.4       -0.647446        0.751918               0       -0.645779        0.753994               0
5.43       -0.665832        0.774717               0       -0.664096        0.776851               0
5.46       -0.683505        0.798061               0       -0.681697        0.800252               0
5.49       -0.700429        0.821945               0       -0.698547        0.824189               0
5.52       -0.716564        0.846358               0       -0.714607        0.848655               0
5.55       -0.731875        0.871288               0        -0.72984        0.873635               0
5.58       -0.746321        0.896721               0       -0.744207        0.899115               0
5.61       -0.759864        0.922639               0       -0.757668        0.925078               0
5.64       -0.772465        0.949021               0       -0.770187        0.951502               0
5.67       -0.784086        0.975843               0       -0.781723        0.978362               0
5.7       -0.794688         1.00308               0       -0.792238         1.00563               0
5.73       -0.804234         1.03069               0       -0.801696         1.03328               0
5.76       -0.812686         1.05866               0       -0.810058         1.06128               0
5.79       -0.820009         1.08694               0       -0.817291         1.08958               0
5.82       -0.826169         1.11549               0       -0.823358         1.11815               0
5.85       -0.831132         1.14426               0       -0.828228         1.14695               0
5.88       -0.834867         1.17322               0       -0.831869         1.17592               0
5.91       -0.837346         1.20231               0       -0.834253         1.20502               0
5.94       -0.838542         1.23147               0       -0.835353         1.23419               0
5.97       -0.838432         1.26066               0       -0.835147         1.26338               0
6       -0.836994         1.28981               0       -0.833613         1.29253               0
6.03       -0.834212         1.31885               0       -0.830735         1.32157               0
6.06       -0.830072         1.34774               0       -0.826499         1.35044               0
6.09       -0.824564         1.37638               0       -0.820895         1.37907               0
6.12       -0.817682         1.40473               0       -0.813918          1.4074               0
6.15       -0.809425         1.43271               0       -0.805567         1.43535               0
6.18       -0.799796         1.46024               0       -0.795845         1.46286               0
6.21       -0.788803         1.48725               0       -0.784761         1.48984               0
6.24       -0.776459         1.51367               0       -0.772327         1.51622               0
6.27       -0.762782         1.53943               0       -0.758562         1.54193               0
6.3       -0.747795         1.56444               0        -0.74349          1.5669               0
6.33       -0.731527         1.58864               0       -0.727139         1.59104               0
6.36       -0.714011         1.61195               0       -0.709542         1.61429               0
6.39       -0.695286         1.63429               0        -0.69074         1.63658               0
6.42       -0.675397         1.65561               0       -0.670777         1.65783               0
6.45       -0.654393         1.67582               0       -0.649703         1.67798               0
6.48       -0.632328         1.69487               0       -0.627571         1.69696               0
6.51       -0.609261         1.71269               0       -0.604441         1.71471               0
6.54       -0.585256         1.72923               0       -0.580378         1.73117               0
6.57       -0.560382         1.74443               0       -0.555449         1.74628               0
6.6       -0.534709         1.75823               0       -0.529727            1.76               0
6.63       -0.508314         1.77059               0       -0.503287         1.77228               0
6.66       -0.481276         1.78148               0       -0.476209         1.78307               0
6.69       -0.453677         1.79085               0       -0.448574         1.79235               0
6.72         -0.4256         1.79867               0       -0.420467         1.80009               0
6.75       -0.397133         1.80493               0       -0.391975         1.80625               0
6.78       -0.368362         1.80959               0       -0.363184         1.81082               0
6.81       -0.339376         1.81265               0       -0.334184         1.81378               0
6.84       -0.310265          1.8141               0       -0.305064         1.81514               0
6.87       -0.281118         1.81394               0       -0.275913         1.81488               0
6.9       -0.252024         1.81218               0       -0.246821         1.81302               0
6.93        -0.22307         1.80881               0       -0.217873         1.80956               0
6.96       -0.194342         1.80387               0       -0.189158         1.80453               0
6.99       -0.165926         1.79737               0       -0.160759         1.79793               0
7.02       -0.137903         1.78934               0       -0.132758         1.78981               0
7.05       -0.110353         1.77981               0       -0.105235         1.78019               0
7.08      -0.0833514         1.76882               0      -0.0782651         1.76911               0
7.11      -0.0569717          1.7564               0      -0.0519218          1.7566               0
7.14      -0.0312826         1.74261               0      -0.0262736         1.74273               0
7.17     -0.00634937         1.72749               0     -0.00138549         1.72753               0
7.2       0.0177674          1.7111               0        0.022682         1.71106               0
7.23       0.0410113         1.69349               0       0.0458728         1.69337               0
7.26       0.0633305         1.67472               0       0.0681352         1.67453               0
7.29       0.0846781         1.65485               0       0.0894224         1.65459               0
7.32        0.105012         1.63394               0        0.109692         1.63361               0
7.35        0.124294         1.61205               0        0.128908         1.61166               0
7.38        0.142492         1.58925               0        0.147036          1.5888               0
7.41        0.159577          1.5656               0         0.16405         1.56509               0
7.44        0.175528         1.54117               0        0.179925         1.54061               0
7.47        0.190324         1.51602               0        0.194644         1.51541               0
7.5        0.203951         1.49021               0        0.208193         1.48955               0
7.53          0.2164         1.46381               0        0.220561         1.46311               0
7.56        0.227665         1.43688               0        0.231744         1.43614               0
7.59        0.237743         1.40948               0        0.241738         1.40871               0
7.62        0.246636         1.38167               0        0.250547         1.38087               0
7.65         0.25435          1.3535               0        0.258175         1.35268               0
7.68        0.260893         1.32504               0        0.264632         1.32419               0
7.71        0.266277         1.29632               0        0.269928         1.29546               0
7.74        0.270516         1.26742               0         0.27408         1.26653               0
7.77        0.273627         1.23836               0        0.277102         1.23747               0
7.8        0.275629          1.2092               0        0.279016          1.2083               0
7.83        0.276544         1.17998               0        0.279843         1.17908               0
7.86        0.276395         1.15074               0        0.279605         1.14983               0
7.89        0.275206         1.12152               0        0.278328         1.12061               0
7.92        0.273004         1.09235               0        0.276038         1.09145               0
7.95        0.269816         1.06327               0        0.272763         1.06237               0
7.98        0.265671          1.0343               0        0.268531         1.03341               0
8.01        0.260598         1.00546               0        0.263372         1.00459               0
8.04        0.254627        0.976796               0        0.257316         0.97594               0
8.07        0.247789        0.948313               0        0.250392        0.947476               0
8.1        0.240113        0.920034               0        0.242632        0.919219               0
8.13        0.231631        0.891977               0        0.234067        0.891185               0
8.16        0.222375        0.864154               0        0.224728        0.863388               0
8.19        0.212373        0.836578               0        0.214645         0.83584               0
8.22        0.201658        0.809258               0        0.203849        0.808551               0
8.25         0.19026        0.782203               0        0.192371        0.781528               0
8.28        0.178208        0.755417               0         0.18024        0.754776               0
8.31        0.165532        0.728904               0        0.167487        0.728299               0
8.34        0.152261        0.702667               0        0.154139        0.702099               0
8.37        0.138424        0.676705               0        0.140225        0.676177               0
8.4        0.124047        0.651017               0        0.125773        0.650529               0
8.43        0.109159        0.625599               0        0.110811        0.625154               0
8.46       0.0937848        0.600448               0       0.0953635        0.600046               0
8.49       0.0779507        0.575557               0       0.0794571          0.5752               0
8.52       0.0616815        0.550919               0       0.0631165        0.550609               0
8.55       0.0450013        0.526526               0       0.0463657        0.526263               0
8.58       0.0279335        0.502369               0        0.029228        0.502154               0
8.61       0.0105008        0.478436               0       0.0117263        0.478271               0
8.64      -0.0072749        0.454717               0     -0.00611775        0.454602               0
8.67      -0.0253721        0.431199               0      -0.0242826        0.431135               0
8.7      -0.0437701         0.40787               0      -0.0427475        0.407857               0
8.73      -0.0624484        0.384715               0      -0.0614922        0.384755               0
8.76       -0.081387        0.361722               0      -0.0804966        0.361815               0
8.79       -0.100566        0.338877               0       -0.099741        0.339023               0
8.82       -0.119966        0.316168               0       -0.119206        0.316368               0
8.85       -0.139568        0.293583               0       -0.138872        0.293837               0
8.88       -0.159354        0.271113               0       -0.158721        0.271422               0
8.91       -0.179304        0.248753               0       -0.178735        0.249117               0
8.94       -0.199404          0.2265               0       -0.198898        0.226918               0
8.97        -0.21964        0.204356               0       -0.219197        0.204829               0
9       -0.240003        0.182326               0        -0.23962        0.182854               0
9.03       -0.260485        0.160422               0       -0.260163        0.161004               0
9.06       -0.281086        0.138656               0       -0.280824        0.139293               0
9.09       -0.301809        0.117043               0       -0.301606        0.117736               0
9.12       -0.322662        0.095602               0       -0.322517       0.0963504               0
9.15       -0.343654       0.0743492               0       -0.343567       0.0751538               0
9.18       -0.364798       0.0533032               0       -0.364768       0.0541646               0
9.21       -0.386108       0.0324825               0       -0.386135       0.0334011               0
9.24       -0.407599       0.0119055               0       -0.407682       0.0128819               0
9.27       -0.429286     -0.00840905               0       -0.429425     -0.00737409               0
9.3       -0.451185      -0.0284419               0       -0.451378      -0.0273478               0
9.33       -0.473308      -0.0481734               0       -0.473556      -0.0470195               0
9.36       -0.495672      -0.0675834               0       -0.495973      -0.0663689               0
9.39       -0.518289       -0.086651               0       -0.518642      -0.0853751               0
9.42       -0.541171       -0.105354               0       -0.541576       -0.104017               0
9.45       -0.564331       -0.123672               0       -0.564786       -0.122271               0
9.48       -0.587778       -0.141579               0       -0.588282       -0.140114               0
9.51       -0.611522       -0.159053               0       -0.612074       -0.157523               0
9.54        -0.63557       -0.176067               0       -0.636171       -0.174472               0
9.57       -0.659931       -0.192598               0       -0.660578       -0.190936               0
9.6       -0.684609       -0.208617               0       -0.685301       -0.206888               0
9.63       -0.709609       -0.224098               0       -0.710344       -0.222301               0
9.66       -0.734932       -0.239012               0       -0.735709       -0.237145               0
9.69        -0.76058       -0.253331               0       -0.761397       -0.251393               0
9.72       -0.786551       -0.267024               0       -0.787408       -0.265015               0
9.75       -0.812843       -0.280062               0       -0.813737       -0.277981               0
9.78       -0.839451       -0.292414               0        -0.84038       -0.290259               0
9.81       -0.866367       -0.304048               0        -0.86733       -0.301819               0
9.84       -0.893584       -0.314933               0       -0.894579       -0.312629               0
9.87        -0.92109       -0.325037               0       -0.922114       -0.322657               0
9.9       -0.948871       -0.334328               0       -0.949922        -0.33187               0
9.93       -0.976911       -0.342773               0       -0.977988       -0.340238               0
9.96        -1.00519       -0.350341               0        -1.00629       -0.347727               0
9.99        -1.03369          -0.357               0        -1.03481       -0.354306               0
10.02        -1.06239       -0.362717               0        -1.06353       -0.359943               0
10.05        -1.09125       -0.367463               0        -1.09241       -0.364609               0
10.08        -1.12026       -0.371208               0        -1.12143       -0.368272               0
10.11        -1.14937       -0.373921               0        -1.15055       -0.370903               0
10.14        -1.17856       -0.375575               0        -1.17974       -0.372475               0
10.17        -1.20778       -0.376143               0        -1.20897       -0.372961               0
10.2          -1.237       -0.375601               0        -1.23819       -0.372337               0
10.23        -1.26617       -0.373925               0        -1.26736       -0.370578               0
10.26        -1.29525       -0.371094               0        -1.29642       -0.367665               0
10.29        -1.32418       -0.367089               0        -1.32535       -0.363578               0
10.32        -1.35292       -0.361894               0        -1.35407       -0.358301               0
10.35        -1.38141       -0.355496               0        -1.38255       -0.351822               0
10.38        -1.40959       -0.347883               0        -1.41072       -0.344129               0
10.41        -1.43741        -0.33905               0        -1.43852       -0.335216               0
10.44        -1.46481       -0.328992               0        -1.46589        -0.32508               0
10.47        -1.49173        -0.31771               0        -1.49278       -0.313721               0
10.5         -1.5181       -0.305208               0        -1.51911       -0.301143               0
10.53        -1.54385       -0.291495               0        -1.54483       -0.287355               0
10.56        -1.56893       -0.276583               0        -1.56987        -0.27237               0
10.59        -1.59326       -0.260489               0        -1.59416       -0.256206               0
10.62        -1.61678       -0.243236               0        -1.61763       -0.238884               0
10.65        -1.63943        -0.22485               0        -1.64023       -0.220432               0
10.68        -1.66113       -0.205362               0        -1.66188       -0.200881               0
10.71        -1.68182        -0.18481               0        -1.68251       -0.180268               0
10.74        -1.70144       -0.163235               0        -1.70207       -0.158635               0
10.77        -1.71992       -0.140682               0         -1.7205       -0.136027               0
10.8        -1.73721       -0.117202               0        -1.73772       -0.112496               0
10.83        -1.75325      -0.0928523               0        -1.75369       -0.088098               0
10.86        -1.76798      -0.0676918               0        -1.76835      -0.0628929               0
10.89        -1.78135      -0.0417854               0        -1.78165      -0.0369454               0
10.92        -1.79331      -0.0152016               0        -1.79355      -0.0103245               0
10.95        -1.80383       0.0119871               0        -1.80399       0.0168973               0
10.98        -1.81285       0.0397045               0        -1.81294       0.0446439               0
11.01        -1.82036       0.0678716               0        -1.82037       0.0728359               0
11.04        -1.82631       0.0964063               0        -1.82624        0.101391               0
11.07        -1.83069        0.125224               0        -1.83054        0.130225               0
11.1        -1.83347        0.154239               0        -1.83324        0.159252               0
11.13        -1.83464        0.183362               0        -1.83433        0.188383               0
11.16         -1.8342        0.212506               0        -1.83381         0.21753               0
11.19        -1.83214         0.24158               0        -1.83167        0.246602               0
11.22        -1.82847        0.270495               0        -1.82792        0.275512               0
11.25        -1.82321        0.299161               0        -1.82258        0.304168               0
11.28        -1.81636        0.327492               0        -1.81565        0.332484               0
11.31        -1.80795        0.355399               0        -1.80716        0.360373               0
11.34        -1.79801        0.382799               0        -1.79715         0.38775               0
11.37        -1.78657        0.409609               0        -1.78563        0.414532               0
11.4        -1.77367        0.435748               0        -1.77266        0.440641               0
11.43        -1.75936        0.461142               0        -1.75828        0.465999               0
11.46        -1.74368        0.485716               0        -1.74253        0.490535               0
11.49        -1.72669        0.509403               0        -1.72548         0.51418               0
11.52        -1.70844        0.532137               0        -1.70716        0.536868               0
11.55          -1.689        0.553859               0        -1.68766         0.55854               0
11.58        -1.66842        0.574512               0        -1.66702        0.579141               0
11.61        -1.64678        0.594047               0        -1.64533        0.598621               0
11.64        -1.62414        0.612417               0        -1.62263        0.616934               0
11.67        -1.60056        0.629584               0        -1.59901        0.634039               0
11.7        -1.57614         0.64551               0        -1.57454        0.649903               0
11.73        -1.55093        0.660167               0        -1.54929        0.664495               0
11.76          -1.525         0.67353               0        -1.52333         0.67779               0
11.79        -1.49844        0.685579               0        -1.49673         0.68977               0
11.82        -1.47132        0.696299               0        -1.46957         0.70042               0
11.85        -1.44369        0.705681               0        -1.44192         0.70973               0
11.88        -1.41565        0.713719               0        -1.41385        0.717695               0
11.91        -1.38725        0.720414               0        -1.38543        0.724315               0
11.94        -1.35857        0.725768               0        -1.35673        0.729593               0
11.97        -1.32966        0.729789               0        -1.32781        0.733539               0
12         -1.3006         0.73249               0        -1.29874        0.736163               0
12.03        -1.27145        0.733885               0        -1.26958        0.737481               0
12.06        -1.24225        0.733993               0        -1.24038        0.737512               0
12.09        -1.21308        0.732835               0        -1.21121        0.736277               0
12.12        -1.18398        0.730436               0        -1.18211          0.7338               0
12.15          -1.155        0.726822               0        -1.15314         0.73011               0
12.18        -1.12618        0.722023               0        -1.12433        0.725234               0
12.21        -1.09758        0.716068               0        -1.09575        0.719203               0
12.24        -1.06923        0.708991               0        -1.06741         0.71205               0
12.27        -1.04117        0.700826               0        -1.03937         0.70381               0
12.3        -1.01343        0.691606               0        -1.01166        0.694516               0
12.33       -0.986049        0.681369               0       -0.984296        0.684205               0
12.36       -0.959045         0.67015               0        -0.95732        0.672914               0
12.39       -0.932445        0.657986               0       -0.930751        0.660679               0
12.42       -0.906272        0.644915               0        -0.90461        0.647537               0
12.45       -0.880543        0.630974               0       -0.878917        0.633527               0
12.48       -0.855275        0.616199               0       -0.853687        0.618684               0
12.51        -0.83048        0.600628               0       -0.828932        0.603046               0
12.54       -0.806169        0.584297               0       -0.804663        0.586649               0
12.57       -0.782348        0.567242               0       -0.780887        0.569529               0
12.6       -0.759025        0.549497               0       -0.757609        0.551721               0
12.63       -0.736201        0.531098               0       -0.734834         0.53326               0
12.66       -0.713878        0.512078               0        -0.71256        0.514179               0
12.69       -0.692054        0.492469               0       -0.690788        0.494511               0
12.72       -0.670727        0.472303               0       -0.669514        0.474286               0
12.75       -0.649891         0.45161               0       -0.648734        0.453537               0
12.78       -0.629541         0.43042               0        -0.62844        0.432291               0
12.81       -0.609669        0.408761               0       -0.608626        0.410578               0
12.84       -0.590264        0.386661               0        -0.58928        0.388425               0
12.87       -0.571317        0.364144               0       -0.570393        0.365856               0
12.9       -0.552814        0.341236               0       -0.551952        0.342898               0
12.93       -0.534744        0.317961               0       -0.533944        0.319573               0
12.96       -0.517091         0.29434               0       -0.516355        0.295904               0
12.99        -0.49984        0.270396               0       -0.499169        0.271911               0
13.02       -0.482976        0.246147               0        -0.48237        0.247616               0
13.05       -0.466481        0.221613               0       -0.465942        0.223037               0
13.08       -0.450338        0.196811               0       -0.449866        0.198191               0
13.11       -0.434528        0.171759               0       -0.434125        0.173095               0
13.14       -0.419033        0.146473               0       -0.418698        0.147766               0
13.17       -0.403832        0.120967               0       -0.403568        0.122218               0
13.2       -0.388908       0.0952558               0       -0.388713       0.0964653               0
13.23       -0.374238       0.0693537               0       -0.374115       0.0705225               0
13.26       -0.359805       0.0432741               0       -0.359753       0.0444027               0
13.29       -0.345587       0.0170307               0       -0.345608       0.0181196               0
13.32       -0.331569     -0.00936292               0       -0.331661     -0.00831323               0
